datatype,kind,id,latitude,longitude,city,type,status,country
physicalStore,Zara,3497,44.391452,7.54998,CUNEO,Street,OPEN,Italy
physicalStore,Zara,3125,37.127629,-8.3625782,ALBUFEIRA,Mall,OPEN,Portugal
physicalStore,Zara,1430,46.991328,6.929423,NEUCHATEL,Street,OPEN,Switzerland
physicalStore,Zara,3356,41.125478,25.394195,KOMOTINI,Mall,OPEN,Greece
physicalStore,Zara,3891,35.51327777,24.015483330000002,CHANIA,Street,OPEN,Greece
physicalStore,Zara,3690,38.899926,22.434661,LAMIA,Street,OPEN,Greece
physicalStore,Zara,4943,47.819478000000004,16.217926,WIENER NEUSTADT,Mall,OPEN,Austria
physicalStore,Zara,9086,41.15028,24.148220000000002,DRAMA,Street,OPEN,Greece
physicalStore,Zara,6286,45.791557,12.816861,PORTOGRUARO,Mall,OPEN,Italy
physicalStore,Zara,269,38.909945,1.433622,EIVISSA,Street,OPEN,Spain
physicalStore,Zara,11543,43.48846,-1.49718,ANGLET,Mall,OPEN,France
physicalStore,Zara,3683,45.648549,0.162525,ANGOULEME,Mall,OPEN,France
physicalStore,Zara,362,50.93422,1.80871,COQUELLES,Mall,OPEN,France
